"序號","分類","字母","級數","級數代碼","單字或片語","詞性","中文釋義","註解","學術字彙","來源"
"2249","英檢中級 GEPT Intermediate","S","中級","I","sneak","verb","偷溜、偷偷地做","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2250","英檢中級 GEPT Intermediate","S","中級","I","sneeze","verb/noun","打噴嚏；打噴嚏聲","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2251","英檢中級 GEPT Intermediate","S","中級","I","snowman","noun","雪人","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2252","英檢中級 GEPT Intermediate","S","中級","I","sob","verb/noun","嗚咽、啜泣；啜泣（聲）","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2253","英檢中級 GEPT Intermediate","S","中級","I","sociable","adj.","好交際的、友善的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2254","英檢中級 GEPT Intermediate","S","中級","I","socket","noun","插座","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2255","英檢中級 GEPT Intermediate","S","中級","I","softball","noun","壘球","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2256","英檢中級 GEPT Intermediate","S","中級","I","software","noun","軟體","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2257","英檢中級 GEPT Intermediate","S","中級","I","soil","noun","土壤","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2258","英檢中級 GEPT Intermediate","S","中級","I","soil","verb","弄髒","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2259","英檢中級 GEPT Intermediate","S","中級","I","solar","adj.","太陽（能）的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2260","英檢中級 GEPT Intermediate","S","中級","I","solid","adj./noun","固體的、實心的、堅固的；固體","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2261","英檢中級 GEPT Intermediate","S","中級","I","somehow","adv.","不知怎麼的、以某種方式","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2262","英檢中級 GEPT Intermediate","S","中級","I","sometime","adv./adj.","在某時；從前的、一度的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2263","英檢中級 GEPT Intermediate","S","中級","I","somewhat","adv.","有點、稍微","","L7","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2264","英檢中級 GEPT Intermediate","S","中級","I","sorrow","noun","悲傷","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2265","英檢中級 GEPT Intermediate","S","中級","I","sound","adj.","健康的、狀況良好的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2266","英檢中級 GEPT Intermediate","S","中級","I","south-east","noun/adv./adj.","東南方；在東南方；東南方的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2267","英檢中級 GEPT Intermediate","S","中級","I","south-west","noun/adv./adj.","西南方；在西南方；西南方的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2268","英檢中級 GEPT Intermediate","S","中級","I","souvenir","noun","紀念品","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2269","英檢中級 GEPT Intermediate","S","中級","I","sow","verb","播種、散佈","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2270","英檢中級 GEPT Intermediate","S","中級","I","soybean","noun","黃豆","soya bean/soy","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2271","英檢中級 GEPT Intermediate","S","中級","I","spacecraft","noun","太空船","= spaceship","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2272","英檢中級 GEPT Intermediate","S","中級","I","spade","noun","鏟子","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2273","英檢中級 GEPT Intermediate","S","中級","I","spare","adj./noun","備用的；備用品","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2274","英檢中級 GEPT Intermediate","S","中級","I","spare","verb","剩下、（尤指在自己困難的情況下）抽出","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2275","英檢中級 GEPT Intermediate","S","中級","I","spark","noun/verb","火花；觸發","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2276","英檢中級 GEPT Intermediate","S","中級","I","sparkle","verb/noun","閃耀、閃爍；閃耀、閃爍、火花","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2277","英檢中級 GEPT Intermediate","S","中級","I","sparrow","noun","麻雀","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2278","英檢中級 GEPT Intermediate","S","中級","I","spear","noun/verb","矛；用尖物刺穿","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2279","英檢中級 GEPT Intermediate","S","中級","I","specialized","adj.","專用的、專門的、專業的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2280","英檢中級 GEPT Intermediate","S","中級","I","species","noun","物種","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2281","英檢中級 GEPT Intermediate","S","中級","I","specific","adj.","特定的、明確的","","L1","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2282","英檢中級 GEPT Intermediate","S","中級","I","spectator","noun","觀眾","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2283","英檢中級 GEPT Intermediate","S","中級","I","spell","noun","咒語","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2284","英檢中級 GEPT Intermediate","S","中級","I","spice","noun/verb","香料、趣味；加香料、增添趣味","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2285","英檢中級 GEPT Intermediate","S","中級","I","spicy","adj.","辛辣的、加有香料的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2286","英檢中級 GEPT Intermediate","S","中級","I","spill","verb/noun","灑出、溢出；泄漏（量）","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2287","英檢中級 GEPT Intermediate","S","中級","I","spin","verb","旋轉；紡紗；（蠶、蜘蛛等）吐（絲）、結（網）","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2288","英檢中級 GEPT Intermediate","S","中級","I","spin","noun","旋轉","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2289","英檢中級 GEPT Intermediate","S","中級","I","spinach","noun","菠菜","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2290","英檢中級 GEPT Intermediate","S","中級","I","spiritual","adj.","心靈的、精神的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2291","英檢中級 GEPT Intermediate","S","中級","I","spit","verb/noun","吐（口水等）；唾液","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2292","英檢中級 GEPT Intermediate","S","中級","I","spite","noun","惡意、怨恨","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2293","英檢中級 GEPT Intermediate","S","中級","I","splash","verb/noun","潑濺；潑濺聲","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2294","英檢中級 GEPT Intermediate","S","中級","I","splendid","adj.","燦爛的、極佳的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2295","英檢中級 GEPT Intermediate","S","中級","I","split","verb/noun/adj.","分攤、分裂；分裂；分裂的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2296","英檢中級 GEPT Intermediate","S","中級","I","spoil","verb/noun","破壞、寵壞；戰利品","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2297","英檢中級 GEPT Intermediate","S","中級","I","sponsor","verb/noun","贊助；贊助者","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2298","英檢中級 GEPT Intermediate","S","中級","I","sportsmanship","noun","運動精神","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2299","英檢中級 GEPT Intermediate","S","中級","I","sportsperson","noun","運動員","= sportsman/sportswoman","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2300","英檢中級 GEPT Intermediate","S","中級","I","spot","noun","斑點、地點","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2301","英檢中級 GEPT Intermediate","S","中級","I","spot","verb","看出、注意到","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2302","英檢中級 GEPT Intermediate","S","中級","I","spray","noun/verb","水花、噴霧；噴灑","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2303","英檢中級 GEPT Intermediate","S","中級","I","sprinkle","verb/noun","撒上","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2304","英檢中級 GEPT Intermediate","S","中級","I","spy","noun/verb","間諜；當間諜、暗中監視","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2305","英檢中級 GEPT Intermediate","S","中級","I","squeeze","verb/noun","榨、擠","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2306","英檢中級 GEPT Intermediate","S","中級","I","squirrel","noun","松鼠","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2307","英檢中級 GEPT Intermediate","S","中級","I","stab","verb/noun","（用刀）捅、刺","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2308","英檢中級 GEPT Intermediate","S","中級","I","stable","adj.","穩定的、牢固的","","L5","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2309","英檢中級 GEPT Intermediate","S","中級","I","stable","noun","馬廄","","L5","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2310","英檢中級 GEPT Intermediate","S","中級","I","stadium","noun","體育場","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2311","英檢中級 GEPT Intermediate","S","中級","I","staff","noun/verb","全體員工；成為員工、（為機構）提供人員","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2312","英檢中級 GEPT Intermediate","S","中級","I","staircase","noun","樓梯","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2313","英檢中級 GEPT Intermediate","S","中級","I","stake","noun/verb","樁、股份、風險；打賭","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2314","英檢中級 GEPT Intermediate","S","中級","I","stare","verb/noun","盯著看；凝視","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2315","英檢中級 GEPT Intermediate","S","中級","I","starvation","noun","飢餓、餓死","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2316","英檢中級 GEPT Intermediate","S","中級","I","starve","verb","捱餓、餓死","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2317","英檢中級 GEPT Intermediate","S","中級","I","state","noun","州、國家；狀態","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2318","英檢中級 GEPT Intermediate","S","中級","I","state","adj.","國家的、州的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2319","英檢中級 GEPT Intermediate","S","中級","I","state","verb","陳述、說明、宣布","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2320","英檢中級 GEPT Intermediate","S","中級","I","statement","noun","說法、聲明","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2321","英檢中級 GEPT Intermediate","S","中級","I","statue","noun","雕像","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2322","英檢中級 GEPT Intermediate","S","中級","I","status","noun","地位、狀況","","L4","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2323","英檢中級 GEPT Intermediate","S","中級","I","steady","adj./verb","穩固的、不變的；使穩固、穩定","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2324","英檢中級 GEPT Intermediate","S","中級","I","steel","noun/adj.","鋼、鋼鐵業；鋼的、鋼鐵業的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2325","英檢中級 GEPT Intermediate","S","中級","I","steel","verb","鋼化、給...包上鋼；使堅強、下決心應付","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2326","英檢中級 GEPT Intermediate","S","中級","I","steep","adj.","陡峭的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2327","英檢中級 GEPT Intermediate","S","中級","I","steer","verb/noun","駕駛、引導","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2328","英檢中級 GEPT Intermediate","S","中級","I","stem","verb","起源於","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2329","英檢中級 GEPT Intermediate","S","中級","I","stem","noun","莖、梗、樹幹、（工具的）柄","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2330","英檢中級 GEPT Intermediate","S","中級","I","stepfather","noun","繼父","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2331","英檢中級 GEPT Intermediate","S","中級","I","stepmother","noun","繼母","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2332","英檢中級 GEPT Intermediate","S","中級","I","stereo","adj./noun","立體聲的、立體音響的；立體聲、立體音響","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2333","英檢中級 GEPT Intermediate","S","中級","I","sticky","adj.","黏的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2334","英檢中級 GEPT Intermediate","S","中級","I","stiff","adj./adv.","硬的、僵硬的；硬地、僵硬地","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2335","英檢中級 GEPT Intermediate","S","中級","I","still","adj.","靜止的、不動的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2336","英檢中級 GEPT Intermediate","S","中級","I","stimulate","verb","刺激、激發","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2337","英檢中級 GEPT Intermediate","S","中級","I","sting","verb/noun","螫、刺；刺傷","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2338","英檢中級 GEPT Intermediate","S","中級","I","stir","verb/noun","攪動、攪拌、激起、喚醒","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2339","英檢中級 GEPT Intermediate","S","中級","I","stitch","noun/verb","縫、縫線；縫補","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2340","英檢中級 GEPT Intermediate","S","中級","I","stock","verb","貯存、庫存","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2341","英檢中級 GEPT Intermediate","S","中級","I","stock","noun","貯存、存貨；股票","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2342","英檢中級 GEPT Intermediate","S","中級","I","stock","adj.","庫存的、現有的；陳腐的、平凡的","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2343","英檢中級 GEPT Intermediate","S","中級","I","stocking","noun","長襪","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2344","英檢中級 GEPT Intermediate","S","中級","I","stool","noun","凳子","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2345","英檢中級 GEPT Intermediate","S","中級","I","storey","noun","樓層","= story (American English)","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
"2346","英檢中級 GEPT Intermediate","S","中級","I","storyteller","noun","說故事者","","","https://www.lttc.ntu.edu.tw/en/vocabulary_detail/979c0cb0eee4643265da62e7eb62abaf"
